STATION,DATE,HOUR,DIA,MES ,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,IT,ET,RH,WS,WD,PP,ATM,RS,UVI,TIMESTAMP,O3_ppb,O3_8h,PM10_12h,PM25_12h,Cat_O3,Cat_PM10,Cat_PM25,Categoria_Global,Contaminante_Dominante
PIN,2024-03-01 00:00:00,0,1,3,0.011,,,,,,77.0,52.6,20.97,15.06,,5.24,51.0,0.0,,,,2024-03-01 00:00:00,11.0,,,,,,,,
PIN,2024-03-01 01:00:00,1,1,3,0.011,,,,,,67.0,43.0,21.09,14.34,,,52.5,0.0,,,,2024-03-01 01:00:00,11.0,,,,,,,,
PIN,2024-03-01 02:00:00,2,1,3,0.021,,,,,,48.0,24.5,21.0,13.58,,,54.0,0.0,,,,2024-03-01 02:00:00,21.0,,,,,,,,
PIN,2024-03-01 03:00:00,3,1,3,0.01,,,,,,42.0,29.1,21.0,12.12,,,57.2,0.0,,,,2024-03-01 03:00:00,10.0,,,,,,,,
PIN,2024-03-01 04:00:00,4,1,3,0.005,,,,,,85.0,56.1,21.29,11.0,,,59.5,0.0,,,,2024-03-01 04:00:00,5.0,,,,,,,,
PIN,2024-03-01 05:00:00,5,1,3,0.005,,,,,,124.0,87.0,21.36,10.39,,,60.9,0.0,,155.1,,2024-03-01 05:00:00,5.0,10.5,,,Buena,,,Buena,O3
PIN,2024-03-01 06:00:00,6,1,3,0.006,,,,,,140.0,100.6,21.87,9.44,,,62.2,0.0,,152.7,,2024-03-01 06:00:00,6.0,9.857142857142858,,,Buena,,,Buena,O3
PIN,2024-03-01 07:00:00,7,1,3,0.006,,,,,,170.0,112.5,21.77,8.99,,,63.6,0.0,,153.7,,2024-03-01 07:00:00,6.0,9.375,,,Buena,,,Buena,O3
PIN,2024-03-01 08:00:00,8,1,3,0.008,,,,,,202.0,147.6,21.02,12.89,,,55.9,0.0,,157.3,,2024-03-01 08:00:00,8.0,9.0,106.11111111111111,72.55555555555556,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-01 09:00:00,9,1,3,0.025,,,,,,218.0,179.6,20.75,17.43,,,47.0,0.0,528.46,58.7,,2024-03-01 09:00:00,25.0,10.75,117.3,83.26,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-01 10:00:00,10,1,3,0.039,,,,,,127.0,,21.05,20.65,,2.74,39.4,0.0,589.53,171.5,,2024-03-01 10:00:00,39.0,13.0,118.18181818181819,83.26,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-01 11:00:00,11,1,3,0.044,,,,,,64.0,,21.46,23.72,,0.96,33.4,0.0,636.13,198.0,,2024-03-01 11:00:00,44.0,17.25,113.66666666666667,83.26,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-01 12:00:00,12,1,3,0.051,,,,,,41.0,,22.6,25.42,,4.32,29.9,0.0,660.55,210.7,,2024-03-01 12:00:00,51.0,23.0,110.66666666666667,86.66666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-01 13:00:00,13,1,3,0.047,,,,,,46.0,,23.52,26.35,,12.64,28.1,0.0,669.82,233.1,,2024-03-01 13:00:00,47.0,28.25,108.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 14:00:00,14,1,3,0.046,,,,,,44.0,38.2,23.63,26.86,,10.8,28.2,0.0,639.92,224.3,,2024-03-01 14:00:00,46.0,33.25,108.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 15:00:00,15,1,3,0.043,,,,,,47.0,37.5,23.89,26.98,,7.14,27.6,0.0,581.35,156.7,,2024-03-01 15:00:00,43.0,37.875,109.0,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 16:00:00,16,1,3,0.04,,,,,,43.0,,23.7,26.39,,6.49,28.6,0.0,512.05,98.9,,2024-03-01 16:00:00,40.0,41.875,105.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 17:00:00,17,1,3,0.037,,,,,,55.0,44.2,22.78,24.89,,14.58,32.0,0.0,,130.7,,2024-03-01 17:00:00,37.0,43.375,99.75,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 18:00:00,18,1,3,0.027,,,,,,73.0,49.2,21.27,22.43,,8.31,36.7,0.0,,127.1,,2024-03-01 18:00:00,27.0,41.875,94.16666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 19:00:00,19,1,3,0.026,,,,,,62.0,40.0,20.93,20.84,,4.67,40.2,0.0,,165.2,,2024-03-01 19:00:00,26.0,39.625,85.16666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-01 20:00:00,20,1,3,0.012,,,,,,61.0,40.4,20.94,19.57,,5.17,42.9,0.0,,,,2024-03-01 20:00:00,12.0,34.75,73.41666666666667,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-01 21:00:00,21,1,3,0.01,,,,,,78.0,47.1,21.02,18.36,,4.59,44.6,0.0,,,,2024-03-01 21:00:00,10.0,30.125,61.75,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-01 22:00:00,22,1,3,0.015,,,,,,64.0,40.7,21.01,17.51,,,46.1,0.0,,,,2024-03-01 22:00:00,15.0,26.25,56.5,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-01 23:00:00,23,1,3,0.019,,,,,,64.0,43.5,21.16,16.24,,,47.4,0.0,,,,2024-03-01 23:00:00,19.0,23.25,56.5,42.31111111111111,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 00:00:00,0,2,3,0.022,,,,,,39.0,24.0,21.17,15.19,,,49.9,0.0,,,,2024-03-02 00:00:00,22.0,21.0,56.333333333333336,40.480000000000004,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 01:00:00,1,2,3,0.019,,,,,,29.0,20.4,21.02,14.76,,,52.1,0.0,,,,2024-03-02 01:00:00,19.0,18.75,54.916666666666664,38.654545454545456,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 02:00:00,2,2,3,0.013,,,,,,37.0,21.8,21.12,14.51,,,52.3,0.0,,0.4,,2024-03-02 02:00:00,13.0,17.0,54.333333333333336,37.163636363636364,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 03:00:00,3,2,3,0.014,,,,,,44.0,26.4,20.99,13.59,,,54.6,0.0,,0.2,,2024-03-02 03:00:00,14.0,15.5,54.083333333333336,36.154545454545456,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 04:00:00,4,2,3,0.011,,,,,,53.0,31.8,21.08,12.32,,,57.1,0.0,,,,2024-03-02 04:00:00,11.0,15.375,54.916666666666664,35.791666666666664,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 05:00:00,5,2,3,0.004,,,,,,63.0,48.5,21.08,11.44,,,58.8,0.0,,0.3,,2024-03-02 05:00:00,4.0,14.625,55.583333333333336,36.15,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 06:00:00,6,2,3,0.005,,,,,,107.0,74.3,21.42,10.48,,,59.8,0.0,,1.9,,2024-03-02 06:00:00,5.0,13.375,58.416666666666664,38.24166666666667,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 07:00:00,7,2,3,0.004,,,,,,110.0,70.3,21.2,9.81,,,60.5,0.0,,4.0,,2024-03-02 07:00:00,4.0,11.5,62.416666666666664,40.766666666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 08:00:00,8,2,3,0.009,,,,,,144.0,114.2,20.98,12.8,,,54.3,0.0,,22.4,,2024-03-02 08:00:00,9.0,9.875,69.33333333333333,46.916666666666664,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-02 09:00:00,9,2,3,0.022,,,,,,191.0,177.6,20.96,17.61,,,45.6,0.0,527.12,35.5,,2024-03-02 09:00:00,22.0,10.25,78.75,57.791666666666664,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-02 10:00:00,10,2,3,0.029,,,,,,126.0,,21.32,20.75,,,40.0,0.0,587.37,147.3,,2024-03-02 10:00:00,29.0,12.25,83.91666666666667,59.345454545454544,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-02 11:00:00,11,2,3,0.044,,,,,,78.0,,21.95,22.54,,,35.5,0.0,634.22,176.8,,2024-03-02 11:00:00,44.0,16.0,85.08333333333333,60.92999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-02 12:00:00,12,2,3,0.056,,,,,,48.0,,22.17,24.54,,5.29,31.5,0.0,660.38,162.2,,2024-03-02 12:00:00,56.0,21.625,85.83333333333333,65.03333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-02 13:00:00,13,2,3,0.048,,,,,,41.0,,22.76,26.05,,12.51,28.5,0.0,668.82,216.4,,2024-03-02 13:00:00,48.0,27.125,86.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 14:00:00,14,2,3,0.046,,,,,,52.0,46.8,23.11,26.48,,8.62,28.3,0.0,654.74,152.7,,2024-03-02 14:00:00,46.0,32.25,88.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 15:00:00,15,2,3,0.041,,,,,,49.0,41.0,23.3,26.92,,10.3,27.0,0.0,600.76,82.4,,2024-03-02 15:00:00,41.0,36.875,88.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 16:00:00,16,2,3,0.039,,,,,,52.0,44.6,23.24,26.9,,10.67,27.2,0.0,541.71,116.7,,2024-03-02 16:00:00,39.0,40.625,88.41666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 17:00:00,17,2,3,0.041,,,,,,58.0,49.3,22.72,26.02,,10.3,29.1,0.0,,58.0,,2024-03-02 17:00:00,41.0,43.0,88.0,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 18:00:00,18,2,3,0.037,,,,,,51.0,43.2,21.92,24.73,,10.44,31.6,0.0,,59.4,,2024-03-02 18:00:00,37.0,44.0,83.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 19:00:00,19,2,3,0.027,,,,,,53.0,42.9,21.02,21.64,,6.24,37.9,0.0,,104.0,,2024-03-02 19:00:00,27.0,41.875,78.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-02 20:00:00,20,2,3,0.026,,,,,,47.0,29.5,20.9,19.99,,8.94,41.4,0.0,,,,2024-03-02 20:00:00,26.0,38.125,70.5,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-02 21:00:00,21,2,3,0.027,,,,,,52.0,37.2,20.95,18.46,,0.04,44.6,0.0,,,,2024-03-02 21:00:00,27.0,35.5,58.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-02 22:00:00,22,2,3,0.029,,,,,,48.0,22.3,21.02,17.34,,2.78,47.3,0.0,,,,2024-03-02 22:00:00,29.0,33.375,52.416666666666664,39.64444444444444,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-02 23:00:00,23,2,3,0.018,,,,,,46.0,31.7,21.06,16.36,,1.27,48.5,0.0,,,,2024-03-02 23:00:00,18.0,30.5,49.75,38.85,Buena,Buena,Aceptable,Aceptable,PM25
PIN,2024-03-03 00:00:00,0,3,3,0.018,,,,,,73.0,49.7,21.01,15.24,,0.04,51.0,0.0,,,,2024-03-03 00:00:00,18.0,27.875,51.833333333333336,39.836363636363636,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 01:00:00,1,3,3,0.021,,,,,,51.0,30.6,21.13,14.19,,4.71,53.3,0.0,,,,2024-03-03 01:00:00,21.0,25.375,52.666666666666664,39.06666666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 02:00:00,2,3,3,0.023,,,,,,29.0,16.0,21.1,14.11,,,53.3,0.0,,,,2024-03-03 02:00:00,23.0,23.625,50.75,36.5,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 03:00:00,3,3,3,0.02,,,,,,28.0,12.5,21.06,13.41,,,54.0,0.0,,,,2024-03-03 03:00:00,20.0,22.75,49.0,34.125,Buena,Buena,Aceptable,Aceptable,PM25
PIN,2024-03-03 04:00:00,4,3,3,0.008,,,,,,38.0,26.8,21.22,12.58,,,56.3,0.0,,,,2024-03-03 04:00:00,8.0,20.5,47.833333333333336,32.641666666666666,Buena,Buena,Aceptable,Aceptable,PM25
PIN,2024-03-03 05:00:00,5,3,3,0.007,,,,,,77.0,58.5,21.04,11.22,,,58.9,0.0,,0.0,,2024-03-03 05:00:00,7.0,18.0,49.416666666666664,33.40833333333333,Buena,Buena,Aceptable,Aceptable,PM25
PIN,2024-03-03 06:00:00,6,3,3,0.005,,,,,,129.0,96.5,21.41,10.37,,,61.3,0.0,,0.4,,2024-03-03 06:00:00,5.0,15.0,55.916666666666664,37.85,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 07:00:00,7,3,3,0.005,,,,,,127.0,84.5,21.3,10.2,,,61.1,0.0,,1.0,,2024-03-03 07:00:00,5.0,13.375,62.083333333333336,41.31666666666667,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 08:00:00,8,3,3,0.01,,,,,,95.0,76.6,20.91,14.05,,0.07,50.4,0.0,,15.5,,2024-03-03 08:00:00,10.0,12.375,66.08333333333333,45.24166666666667,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-03 09:00:00,9,3,3,0.023,,,,,,96.0,93.2,21.0,17.58,,1.21,48.5,0.0,531.52,16.4,,2024-03-03 09:00:00,23.0,12.625,69.75,49.90833333333333,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-03 10:00:00,10,3,3,0.039,,,,,,58.0,,21.62,20.16,,2.99,44.4,0.0,591.25,45.4,,2024-03-03 10:00:00,39.0,14.625,70.58333333333333,52.41818181818182,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-03 11:00:00,11,3,3,0.048,,,,,,40.0,,21.91,22.67,,8.93,35.9,0.0,637.96,121.0,,2024-03-03 11:00:00,48.0,18.125,70.08333333333333,54.489999999999995,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-03 12:00:00,12,3,3,0.045,,,,,,35.0,,22.0,24.23,,13.39,32.4,0.0,665.54,74.0,,2024-03-03 12:00:00,45.0,22.75,66.91666666666667,55.02222222222222,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-03 13:00:00,13,3,3,0.044,,,,,,43.0,,22.52,25.28,,12.97,30.7,0.0,670.95,74.2,,2024-03-03 13:00:00,44.0,27.375,66.25,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 14:00:00,14,3,3,0.04,,,,,,50.0,50.1,22.84,26.34,,9.27,28.4,0.0,653.08,113.5,,2024-03-03 14:00:00,40.0,31.75,68.0,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 15:00:00,15,3,3,0.038,,,,,,75.0,68.8,23.15,26.94,,10.72,27.8,0.0,617.44,155.4,,2024-03-03 15:00:00,38.0,35.875,71.91666666666667,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 16:00:00,16,3,3,0.039,,,,,,64.0,55.6,23.16,26.7,,7.25,27.9,0.0,561.2,168.3,,2024-03-03 16:00:00,39.0,39.5,74.08333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 17:00:00,17,3,3,0.039,,,,,,56.0,48.0,22.74,26.25,,13.1,28.9,0.0,,181.8,,2024-03-03 17:00:00,39.0,41.5,72.33333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 18:00:00,18,3,3,0.037,,,,,,49.0,41.2,21.87,24.9,,13.37,31.3,0.0,,128.5,,2024-03-03 18:00:00,37.0,41.25,65.66666666666667,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 19:00:00,19,3,3,0.03,,,,,,54.0,41.7,21.05,22.0,,11.2,37.5,0.0,,103.4,,2024-03-03 19:00:00,30.0,39.0,59.583333333333336,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 20:00:00,20,3,3,0.026,,,,,,60.0,30.5,20.95,19.54,,,41.7,0.0,,,,2024-03-03 20:00:00,26.0,36.625,56.666666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 21:00:00,21,3,3,0.02,,,,,,39.0,13.9,20.96,17.45,,,44.9,0.0,,,,2024-03-03 21:00:00,20.0,33.625,51.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-03 22:00:00,22,3,3,0.01,,,,,,46.0,28.1,21.07,16.7,,,47.6,0.0,,,,2024-03-03 22:00:00,10.0,29.875,50.916666666666664,41.988888888888894,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-03 23:00:00,23,3,3,0.016,,,,,,53.0,29.2,21.14,16.21,,,48.0,0.0,,,,2024-03-03 23:00:00,16.0,27.125,52.0,40.71,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 00:00:00,0,4,3,0.01,,,,,,67.0,47.7,21.03,15.23,,,51.5,0.0,,,,2024-03-04 00:00:00,10.0,23.5,54.666666666666664,41.345454545454544,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 01:00:00,1,4,3,0.017,,,,,,64.0,47.4,21.15,14.26,,,53.3,0.0,,0.1,,2024-03-04 01:00:00,17.0,20.75,56.416666666666664,41.85,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 02:00:00,2,4,3,0.015,,,,,,51.0,28.0,21.08,13.18,,,55.3,0.0,,0.2,,2024-03-04 02:00:00,15.0,18.0,56.5,40.00833333333333,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 03:00:00,3,4,3,0.008,,,,,,42.0,22.4,21.06,12.03,,,57.7,0.0,,,,2024-03-04 03:00:00,8.0,15.25,53.75,36.141666666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 04:00:00,4,4,3,0.006,,,,,,104.0,68.0,21.44,11.0,,,59.7,0.0,,,,2024-03-04 04:00:00,6.0,12.75,57.083333333333336,37.175000000000004,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 05:00:00,5,4,3,0.007,,,,,,162.0,118.4,21.29,10.43,,,60.9,0.0,,5.9,,2024-03-04 05:00:00,7.0,11.125,65.91666666666667,43.041666666666664,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-04 06:00:00,6,4,3,0.005,,,,,,156.0,114.8,21.26,9.62,,,62.1,0.0,,4.7,,2024-03-04 06:00:00,5.0,10.5,74.83333333333333,49.175000000000004,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-04 07:00:00,7,4,3,0.005,,,,,,176.0,101.9,21.37,9.83,,,61.9,0.0,,7.1,,2024-03-04 07:00:00,5.0,9.125,85.0,54.19166666666666,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-04 08:00:00,8,4,3,0.006,,,,,,171.0,108.8,20.98,13.2,,,55.2,0.0,,12.8,,2024-03-04 08:00:00,6.0,8.625,94.25,60.71666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-04 09:00:00,9,4,3,0.017,,,,,,115.0,,21.06,17.52,,,46.9,0.0,531.65,18.3,,2024-03-04 09:00:00,17.0,8.625,100.58333333333333,64.97272727272728,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-04 10:00:00,10,4,3,0.035,,,,,,86.0,,21.36,20.09,,1.0,40.7,0.0,594.96,30.2,,2024-03-04 10:00:00,35.0,11.125,103.91666666666667,68.66,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-04 11:00:00,11,4,3,0.041,,,,,,34.0,,21.55,22.46,,3.19,36.2,0.0,640.98,42.2,,2024-03-04 11:00:00,41.0,15.25,102.33333333333333,73.04444444444445,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-04 12:00:00,12,4,3,0.043,,,,,,20.0,,21.94,24.13,,0.04,33.2,0.0,668.4,57.2,,2024-03-04 12:00:00,43.0,19.875,98.41666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 13:00:00,13,4,3,0.04,,,,,,36.0,,22.56,25.15,,9.29,30.8,0.0,674.94,77.0,,2024-03-04 13:00:00,40.0,24.0,96.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 14:00:00,14,4,3,0.038,,,,,,54.0,54.3,22.62,25.46,,14.76,30.2,0.0,657.21,108.5,,2024-03-04 14:00:00,38.0,28.125,96.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 15:00:00,15,4,3,0.039,,,,,,63.0,54.4,22.77,26.07,,8.88,29.0,0.0,619.38,56.6,,2024-03-04 15:00:00,39.0,32.375,98.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 16:00:00,16,4,3,0.037,,,,,,58.0,54.8,22.87,26.25,,4.92,28.5,0.0,564.47,50.5,,2024-03-04 16:00:00,37.0,36.25,94.25,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 17:00:00,17,4,3,0.033,,,,,,47.0,42.9,22.86,26.11,,8.77,28.5,0.0,,67.6,,2024-03-04 17:00:00,33.0,38.25,84.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 18:00:00,18,4,3,0.025,,,,,,47.0,41.2,22.06,24.55,,6.32,32.1,0.0,,51.2,,2024-03-04 18:00:00,25.0,37.0,75.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-04 19:00:00,19,4,3,0.023,,,,,,64.0,56.0,21.03,21.24,,10.28,39.3,0.0,,20.8,,2024-03-04 19:00:00,23.0,34.75,66.25,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-04 20:00:00,20,4,3,0.028,,,,,,82.0,64.6,20.9,19.11,,11.19,42.7,0.0,,,,2024-03-04 20:00:00,28.0,32.875,58.833333333333336,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-04 21:00:00,21,4,3,0.023,,,,,,61.0,45.9,21.06,17.72,,4.45,45.5,0.0,,,,2024-03-04 21:00:00,23.0,30.75,54.333333333333336,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-04 22:00:00,22,4,3,0.022,,,,,,47.0,29.2,21.1,16.46,,,48.6,0.0,,,,2024-03-04 22:00:00,22.0,28.75,51.083333333333336,49.25555555555556,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-04 23:00:00,23,4,3,0.008,,,,,,44.0,33.8,21.12,15.46,,,50.8,0.0,,,,2024-03-04 23:00:00,8.0,24.875,51.916666666666664,47.71,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-05 00:00:00,0,5,3,0.013,,,,,,56.0,29.3,21.23,14.37,,,52.7,0.0,,,,2024-03-05 00:00:00,13.0,21.875,54.916666666666664,46.03636363636363,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-05 01:00:00,1,5,3,0.01,,,,,,42.0,22.8,21.54,12.71,,,55.7,0.0,,,,2024-03-05 01:00:00,10.0,19.0,55.416666666666664,44.1,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-05 02:00:00,2,5,3,0.005,,,,,,54.0,32.8,21.88,10.39,,,59.2,0.0,,,,2024-03-05 02:00:00,5.0,16.5,55.416666666666664,42.30833333333333,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-05 03:00:00,3,5,3,0.005,,,,,,86.0,56.1,22.21,9.61,,,61.4,0.0,,,,2024-03-05 03:00:00,5.0,14.25,57.333333333333336,42.449999999999996,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-05 04:00:00,4,5,3,0.006,,,,,,86.0,65.4,21.94,9.7,,,62.0,0.0,,,,2024-03-05 04:00:00,6.0,11.5,59.666666666666664,43.333333333333336,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-05 05:00:00,5,5,3,0.005,,,,,,89.0,65.1,22.28,8.51,,,63.4,0.0,,19.0,,2024-03-05 05:00:00,5.0,9.25,63.166666666666664,45.18333333333334,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-05 06:00:00,6,5,3,0.005,,,,,,137.0,102.3,22.13,7.35,,,65.0,0.0,,3.7,,2024-03-05 06:00:00,5.0,7.125,70.66666666666667,50.275,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-05 07:00:00,7,5,3,0.006,,,,,,189.0,136.4,22.19,7.0,,,65.8,0.0,,6.6,,2024-03-05 07:00:00,6.0,6.875,81.08333333333333,56.975,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-05 08:00:00,8,5,3,0.008,,,,,,242.0,172.5,21.4,11.05,,,57.7,0.0,,12.1,,2024-03-05 08:00:00,8.0,6.25,94.41666666666667,65.96666666666665,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-05 09:00:00,9,5,3,0.014,,,,,,265.0,193.5,20.93,15.13,,,50.1,0.0,534.18,42.4,,2024-03-05 09:00:00,14.0,6.75,111.41666666666667,78.26666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-05 10:00:00,10,5,3,0.022,,,,,,181.0,161.2,21.0,19.58,,,42.2,0.0,594.13,97.0,,2024-03-05 10:00:00,22.0,8.875,122.58333333333333,89.26666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 11:00:00,11,5,3,0.032,,,,,,97.0,97.3,21.49,22.82,,,34.4,0.0,643.42,137.3,,2024-03-05 11:00:00,32.0,12.25,127.0,94.55833333333334,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 12:00:00,12,5,3,0.044,,,,,,68.0,66.7,22.39,24.58,,5.18,31.8,0.0,653.35,110.3,,2024-03-05 12:00:00,44.0,17.0,128.0,97.675,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 13:00:00,13,5,3,0.056,,,,,,60.0,52.2,23.18,25.82,,10.47,29.6,0.0,662.3,100.3,,2024-03-05 13:00:00,56.0,23.375,129.5,100.125,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 14:00:00,14,5,3,0.056,,,,,,67.0,52.7,23.86,26.83,,0.04,28.3,0.0,658.23,115.9,,2024-03-05 14:00:00,56.0,29.75,130.58333333333334,101.78333333333335,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 15:00:00,15,5,3,0.043,,,,,,62.0,45.6,24.08,27.15,,2.4,27.1,0.0,621.77,111.8,,2024-03-05 15:00:00,43.0,34.375,128.58333333333334,100.90833333333335,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 16:00:00,16,5,3,0.043,,,,,,60.0,49.9,24.13,27.04,,8.37,26.4,0.0,567.4,81.5,,2024-03-05 16:00:00,43.0,38.75,126.41666666666667,99.61666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 17:00:00,17,5,3,0.042,,,,,,53.0,47.3,23.86,26.22,,6.76,28.7,0.0,500.2,52.3,,2024-03-05 17:00:00,42.0,42.25,123.41666666666667,98.13333333333334,Buena,Mala,Muy Mala,Muy Mala,PM25
